ID,SMILES,Total_count,BBB+_count,BBB-_count,Flexibility_RDKit,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,BBB+_normalised,BBB-_normalised,ratio
RING0296,C1=CCNC1,2,2,0,0.0,69.107,0.14579999999999999,1.0,1.0,12.03,0.0,5.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,163.0,79.0,0.0004035512510088781,0.0,0.0
RING0297,C1=NN=CCcc1,5,5,0,0.0,94.11699999999999,1.0029,2.0,0.0,24.72,0.0,7.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,106.0,0.0010088781275221952,0.0,0.0
RING0298,c1cSOCC1,4,4,0,0.0,102.158,1.5686,2.0,0.0,9.23,0.0,6.0,0.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,168.0,92.0,0.0008071025020177562,0.0,0.0
RING0299,C1cnCCN1,1,1,0,0.0,84.122,-0.33960000000000007,2.0,1.0,24.39,0.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,116.0,0.00020177562550443906,0.0,0.0
RING0300,C1=NCCcc1,2,1,1,0.0,81.11799999999998,1.0171000000000001,1.0,0.0,12.36,0.0,6.0,0.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,208.0,107.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0301,C1=CSCN1,17,0,17,0.0,87.147,0.7514999999999998,2.0,1.0,12.03,0.0,5.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,104.0,65.0,0.0,0.005962820063135742,1.0
RING0302,C1CC[S+]C1,2,0,2,0.0,88.175,0.8628,1.0,0.0,0.0,1.0,5.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,195.0,86.0,0.0,0.0007015082427218519,1.0
RING0303,C1CCCCCCCCCCCCOCCC/C=C\C=C/C=C\C=C/C=C\C=C/C=C\CCCCO1,2,0,2,0.0,494.8040000000002,10.168199999999995,2.0,0.0,18.46,0.0,36.0,7.0,34.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40925.0,3464.0,0.0,0.0007015082427218519,1.0
RING0304,c1nccoc-1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001052262364082778,1.0
RING0305,C1CCOCCNCCNCCNCCN1,1,0,1,0.0,230.356,-1.2348999999999961,5.0,4.0,57.35,0.0,16.0,0.0,11.0,26.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.0,776.0,0.0,0.00035075412136092597,1.0
RING0306,c1cc[nH]nc1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004035512510088781,0.00035075412136092597,0.46500281
RING0307,C1=CN=CNC1,1,0,1,0.0,82.106,0.1316,2.0,1.0,24.39,0.0,6.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,171.0,96.0,0.0,0.00035075412136092597,1.0
RING0308,c1nCCNC1,17,12,5,0.0,84.12199999999999,-0.3396000000000001,2.0,1.0,24.39,0.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,116.0,0.002421307506053269,0.00175377060680463,0.42005696
RING0309,C1=NCCCS1,1,1,0,0.0,101.174,1.1516,2.0,0.0,12.36,0.0,6.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,204.0,99.0,0.00020177562550443906,0.0,0.0
RING0310,c1cc[o+]nc1,2,2,0,0.0,82.082,0.9556999999999999,1.0,0.0,24.19,1.0,6.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,109.0,76.0,0.0004035512510088781,0.0,0.0
RING0311,c1nCCS1,1,1,0,0.0,87.14699999999999,0.7615000000000001,2.0,0.0,12.36,0.0,5.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,102.0,65.0,0.00020177562550443906,0.0,0.0
RING0312,C1=NccCcn1,2,2,0,0.0,94.117,1.0029,2.0,0.0,24.72,0.0,7.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,110.0,0.0004035512510088781,0.0,0.0
RING0313,c1coco1,11,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.003858295334970186,1.0
RING0314,C1=NCCC1,4,4,0,0.0,69.107,0.851,1.0,0.0,12.36,0.0,5.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,160.0,79.0,0.0008071025020177562,0.0,0.0
RING0315,c1nCCC1,6,5,1,0.0,69.107,0.851,1.0,0.0,12.36,0.0,5.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,160.0,79.0,0.0010088781275221952,0.00035075412136092597,0.2579772
RING0316,c1c[nH][nH]ccn1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020177562550443906,0.0,0.0
RING0317,C1NCCS1,2,2,0,0.0,89.163,0.28029999999999994,2.0,1.0,12.03,0.0,5.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,162.0,79.0,0.0004035512510088781,0.0,0.0
RING0318,C1NCccO1,1,1,0,0.0,85.106,0.07739999999999997,2.0,1.0,21.259999999999998,0.0,6.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,208.0,105.0,0.00020177562550443906,0.0,0.0
RING0319,c1cn[nH]n1,5,0,5,0.0,69.067,-0.19530000000000008,2.0,1.0,41.57,0.0,5.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,51.0,0.0,0.00175377060680463,1.0
RING0320,C1CCON1,3,3,0,0.0,73.095,-0.08869999999999995,2.0,1.0,21.259999999999998,0.0,5.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,160.0,79.0,0.0006053268765133172,0.0,0.0
RING0321,C1=NSccN1,2,0,2,0.0,100.14599999999999,0.7373000000000001,3.0,1.0,24.39,0.0,6.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,109.0,76.0,0.0,0.0007015082427218519,1.0
RING0322,C1CCSNC1,1,1,0,0.0,103.19,1.018,2.0,1.0,12.03,0.0,6.0,0.0,4.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,290.0,123.0,0.00020177562550443906,0.0,0.0
RING0323,C1=CNCCC1,6,0,6,0.0,83.134,0.8835,1.0,1.0,12.03,0.0,6.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,292.0,129.0,0.0,0.002104524728165556,1.0
RING0324,C1CCSC1,2,1,1,0.0,88.175,1.5133999999999999,1.0,0.0,0.0,0.0,5.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,195.0,86.0,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0325,C1cccCN1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020177562550443906,0.00035075412136092597,0.63481491
RING0326,c1cnsc1,7,7,0,0.0,85.13099999999999,1.1431,2.0,0.0,12.89,0.0,5.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.0,47.0,0.0014124293785310734,0.0,0.0
RING0327,C1CCN=CN1,3,3,0,0.0,84.12199999999999,0.008000000000000063,2.0,1.0,24.39,0.0,6.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,246.0,114.0,0.0006053268765133172,0.0,0.0
RING0328,C1ccOCN1,3,3,0,0.0,85.10600000000001,0.07739999999999997,2.0,1.0,21.259999999999998,0.0,6.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,208.0,105.0,0.0006053268765133172,0.0,0.0
RING0329,C1=CCC1,6,6,0,0.0,54.09199999999999,1.3364,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,103.0,66.0,0.0012106537530266344,0.0,0.0
RING0330,c1c[nH]c[nH]c1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001052262364082778,1.0
RING0331,c1c[nH]oc1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020177562550443906,0.0,0.0
RING0332,C1=CNC=CNC1,1,1,0,0.0,96.133,0.16409999999999997,2.0,2.0,24.06,0.0,7.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,128.0,0.00020177562550443906,0.0,0.0
RING0333,C1=NCCccN1,4,4,0,0.0,96.13299999999998,0.5217,2.0,1.0,24.39,0.0,7.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,128.0,0.0008071025020177562,0.0,0.0
RING0334,c1nnco1,3,2,1,0.0,70.051,0.0696,3.0,0.0,38.92,0.0,5.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,42.0,0.0004035512510088781,0.00035075412136092597,0.46500281
RING0335,c1nCCCNC1,1,1,0,0.0,98.149,0.050500000000000045,2.0,1.0,24.39,0.0,7.0,0.0,5.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,146.0,0.00020177562550443906,0.0,0.0
RING0336,c1cCcc-1,4,2,2,0.0,66.103,1.5025,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,132.0,72.0,0.0004035512510088781,0.0007015082427218519,0.63481491
RING0337,C1C=CC=N1,2,2,0,0.0,67.091,0.627,1.0,0.0,12.36,0.0,5.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,104.0,65.0,0.0004035512510088781,0.0,0.0
RING0338,C1CCCcc1,39,1,38,0.0,82.14599999999999,2.1166,0.0,0.0,0.0,0.0,6.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,340.0,138.0,0.00020177562550443906,0.013328656611715188,0.98508727
RING0339,C1C[O+]NN1,1,1,0,0.0,74.083,-0.9742000000000002,3.0,2.0,35.36,1.0,5.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,130.0,72.0,0.00020177562550443906,0.0,0.0
RING0340,C1CCCS1,7,4,3,0.0,88.175,1.5134,1.0,0.0,0.0,0.0,5.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,195.0,86.0,0.0008071025020177562,0.001052262364082778,0.5659257
RING0341,C1CcncCNCCOCC/C=C/CNC/C=C/C=C\CC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0342,C1CCNCCN1,1,1,0,0.0,100.165,-0.43070000000000025,2.0,2.0,24.06,0.0,7.0,0.0,5.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,164.0,0.00020177562550443906,0.0,0.0
RING0343,C1cccccNC\C=C/C=C\CCCCCCCC/C=C/OC1,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00175377060680463,1.0
RING0344,C1CNCCCOCCNCCNCCNCCN1,1,0,1,0.0,273.425,-1.6452999999999949,6.0,5.0,69.38,0.0,19.0,0.0,13.0,31.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7437.0,1031.0,0.0,0.00035075412136092597,1.0
RING0345,C1COCNC1,1,0,1,0.0,87.12199999999999,-0.04619999999999996,2.0,1.0,21.259999999999998,0.0,6.0,0.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,292.0,123.0,0.0,0.00035075412136092597,1.0
RING0346,C1CCNCCC1,2,2,0,0.0,99.177,1.15,1.0,1.0,12.03,0.0,7.0,0.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,173.0,0.0004035512510088781,0.0,0.0
RING0347,c1cCCNC1,6,6,0,0.0,83.13399999999999,0.5359,1.0,1.0,12.03,0.0,6.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,294.0,129.0,0.0012106537530266344,0.0,0.0
RING0348,C1=CNC=cc=N1,2,2,0,0.0,92.101,0.3993,2.0,1.0,24.39,0.0,7.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,84.0,0.0004035512510088781,0.0,0.0
RING0349,C1cccccNC\C=C\C=C\CCCCCCCC/C=C/OC1,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.001052262364082778,1.0
RING0350,C1CccC=C1,1,0,1,0.0,80.13,1.8926,0.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,249.0,120.0,0.0,0.00035075412136092597,1.0
RING0351,C1cccC=CNC\C=C/C=C/CCCCCCCC/C=C/OC1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0352,C1CccCCO/C=C/CCCCCCCC/C=C/C=C\CNC1,1,0,1,0.0,331.544,6.079600000000006,2.0,1.0,21.259999999999998,0.0,24.0,3.0,22.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13368.0,1619.0,0.0,0.00035075412136092597,1.0
RING0353,C1CNC\C=C/C=C/CCCCCCCC/C=C/OCCccc1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00035075412136092597,1.0
RING0354,C1C=NCN1,2,0,2,0.0,70.09499999999998,-0.38210000000000005,2.0,1.0,24.39,0.0,5.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,131.0,72.0,0.0,0.0007015082427218519,1.0
RING0355,C1C=CCcc1,6,1,5,0.0,80.12999999999998,1.8926,0.0,0.0,0.0,0.0,6.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,251.0,120.0,0.00020177562550443906,0.00175377060680463,0.89681879
RING0356,C1C[S+]CC1,2,0,2,0.0,88.175,0.8628,1.0,0.0,0.0,1.0,5.0,0.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,195.0,86.0,0.0,0.0007015082427218519,1.0
RING0357,C1CCCCCCCCCCCCOCCC/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CCCCO1,2,0,2,0.0,494.8040000000002,10.168199999999995,2.0,0.0,18.46,0.0,36.0,7.0,34.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40925.0,3464.0,0.0,0.0007015082427218519,1.0
RING0358,C1CNCO1,4,4,0,0.0,73.095,-0.43630000000000013,2.0,1.0,21.259999999999998,0.0,5.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,162.0,79.0,0.0008071025020177562,0.0,0.0
